Symbol,EngName,ChtName,PrevClose,Exchange,Currency,LotSize
18463,SCTENCT@EC1512B,─╦░T┤эе┤дндA┴╩в╨,0.159,SEHK,HKD,10000
18464,SCTENCT@EC1612A,─╦░T┤эе┤д╗дA┴╩в╧,0.169,SEHK,HKD,10000
18467,MBKSOFT@EC1509A,кў│n│┴╗╚дндE┴╩в╧,0.09,SEHK,HKD,10000
18468,MBCNOOC@EC1509A,о№кo│┴╗╚дндE┴╩в╧,0.01,SEHK,HKD,1000
18476,HSCRAIL@EC1508A,дд┼K╢╫┬╫дндK┴╩в╧,1.09,SEHK,HKD,1000
18477,HSCCCCL@EC1508A,ддец╢╫┬╫дндK┴╩в╧,0.9,SEHK,HKD,1000
18487,JPTENCT@EC1509C,─╦░T╝п│qдндE┴╩в╤,0.208,SEHK,HKD,10000
18489,BP-HSBC@EC1512C,╢╫┬╫кkд┌дндA┴╩в╤,0.018,SEHK,HKD,4000
18491,BP-CRL @EC1603A,╡╪жaкkд┌д╗дT┴╩в╧,0.101,SEHK,HKD,2000
18493,SC-HSBC@EC1509A,╢╫┬╫┤эе┤дндE┴╩в╧,0.01,SEHK,HKD,4000
18495,MBCRAIL@EC1510A,дд┼K│┴╗╚дндQ┴╩в╧,0.078,SEHK,HKD,1000
18496,MBCCCCL@EC1712A,ддец│┴╗╚дCдA┴╩в╧,0.53,SEHK,HKD,10000
18498,MB-BEA @EC1607A,кFи╚│┴╗╚д╗дC┴╩в╧,0.11,SEHK,HKD,2000
18499,MB-POLY@EC1601A,лOзQ│┴╗╚д╗д@┴╩в╧,0.028,SEHK,HKD,1000
18500,MB-HSBC@EC1509A,╢╫┬╫│┴╗╚дндE┴╩в╧,0.01,SEHK,HKD,4000
18501,JPCRAIL@EC1509A,дд┼K╝п│qдндE┴╩в╧,0.12,SEHK,HKD,1000
18502,JP-MGMC@EC1509A,м№░к╝п│qдндE┴╩в╧,0.01,SEHK,HKD,4000
18505,JPCSA50@EC1511A,лnдд╝п│qдне╥┴╩в╧,0.048,SEHK,HKD,2000
18507,GS-HSI @EP1509A,∙┌л№░к▓▒дндEкfв╧,0.18,SEHK,HKD,10000
18508,SGTENCT@EC1603A,─╦░Tкk┐│д╗дT┴╩в╧,0.155,SEHK,HKD,10000
18509,HS-AGBK@EC1508B,╣Aжц╢╫┬╫дндK┴╩в╨,0.02,SEHK,HKD,1000
18512,HS-PICC@EC1604A,дд└I╢╫┬╫д╗е|┴╩в╧,0.145,SEHK,HKD,20000
18513,HSTENCT@EC1606B,─╦░T╢╫┬╫д╗д╗┴╩в╨,0.244,SEHK,HKD,10000
18514,HSTENCT@EC1612A,─╦░T╢╫┬╫д╗дA┴╩в╧,0.172,SEHK,HKD,10000
18515,HSTENCT@EC1603A,─╦░T╢╫┬╫д╗дT┴╩в╧,0.145,SEHK,HKD,10000
18516,HS-MGMC@EC1509A,м№░к╢╫┬╫дндE┴╩в╧,0.01,SEHK,HKD,4000
18517,HS-AGBK@EC1509A,╣Aжц╢╫┬╫дндE┴╩в╧,0.01,SEHK,HKD,1000
18519,BIFTA50@EC1612B,в╧дддд╗╚д╗дA┴╩в╨,0.068,SEHK,HKD,1000
18520,BIFTA50@EC1612C,в╧дддд╗╚д╗дA┴╩в╤,0.116,SEHK,HKD,1000
18521,BIFTA50@EP1612D,в╧дддд╗╚д╗дAкfв╥,0.395,SEHK,HKD,1000
18522,BICSA50@EP1612A,лnдддд╗╚д╗дAкfв╧,0.385,SEHK,HKD,2000
18523,BICSA50@EC1612B,лnдддд╗╚д╗дA┴╩в╨,0.087,SEHK,HKD,2000
18524,CS-HSBC@EC1508A,╢╫┬╫╖члHдндK┴╩в╧,0.01,SEHK,HKD,4000
18528,CS-CMBC@EC1612A,е┴жц╖члHд╗дA┴╩в╧,0.124,SEHK,HKD,5000
18530,CS-CKH @EC1708A,к°йM╖члHдCдK┴╩в╧,0.54,SEHK,HKD,5000
18538,MB-CNBM@EC1712A,░ъзў│┴╗╚дCдA┴╩в╧,0.06,SEHK,HKD,20000
18540,CS-CMB @EC1607A,й█жц╖члHд╗дC┴╩в╧,0.236,SEHK,HKD,5000
18545,SG-SJM @EC1612A,┐D│╒кk┐│д╗дA┴╩в╧,0.032,SEHK,HKD,10000
18546,SGCSA50@EC1701A,лnддкk┐│дCд@┴╩в╧,0.095,SEHK,HKD,2000
18547,SGFTA50@EC1701B,в╧ддкk┐│дCд@┴╩в╨,0.075,SEHK,HKD,1000
18551,CS-GOME@EC1605A,░ъм№╖члHд╗дн┴╩в╧,0.211,SEHK,HKD,1000
18555,CS-CMOB@EP1510A,дд▓╛╖члHдндQкfв╧,0.018,SEHK,HKD,5000
18563,UB-KECL@EC1708A,й°пр╖ч╗╚дCдK┴╩в╧,0.049,SEHK,HKD,20000
18566,UBTENCT@EC1606A,─╦░T╖ч╗╚д╗д╗┴╩в╧,0.255,SEHK,HKD,10000
18567,UBFTA50@EP1603B,в╧дд╖ч╗╚д╗дTкfв╨,0.295,SEHK,HKD,1000
18571,JP-HSBC@EC1509A,╢╫┬╫╝п│qдндE┴╩в╧,0.01,SEHK,HKD,4000
18572,BI-CGS @EC1607A,╗╚╡¤дд╗╚д╗дC┴╩в╧,0.07,SEHK,HKD,5000
18573,BITENCT@EC1512C,─╦░Tдд╗╚дндA┴╩в╤,0.245,SEHK,HKD,10000
18575,BI-CMBC@EC1612A,е┴жцдд╗╚д╗дA┴╩в╧,0.138,SEHK,HKD,5000
18576,HSFTA50@EC1612B,в╧дд╢╫┬╫д╗дA┴╩в╨,0.07,SEHK,HKD,1000
18577,HSCSA50@EP1703A,лnдд╢╫┬╫дCдTкfв╧,0.355,SEHK,HKD,2000
18579,HS-CGS @EC1509A,╗╚╡¤╢╫┬╫дндE┴╩в╧,0.01,SEHK,HKD,5000
18582,HS-COSL@EC1511A,о№е╨╢╫┬╫дне╥┴╩в╧,0.01,SEHK,HKD,20000
18585,MB-BJAP@EC1712A,и╩╛ў│┴╗╚дCдA┴╩в╧,0.375,SEHK,HKD,20000
18587,SC-L&F @EC1509A,зQ┬╫┤эе┤дндE┴╩в╧,0.01,SEHK,HKD,2000
18588,SC-HSBC@EC1509B,╢╫┬╫┤эе┤дндE┴╩в╨,0.01,SEHK,HKD,4000
18593,CSFTA50@EC1612B,в╧дд╖члHд╗дA┴╩в╨,0.068,SEHK,HKD,1000
18594,CSFTA50@EC1511A,в╧дд╖члHдне╥┴╩в╧,0.016,SEHK,HKD,1000
18595,CSFTA50@EC1612C,в╧дд╖члHд╗дA┴╩в╤,0.098,SEHK,HKD,1000
18596,CSCSA50@EC1512A,лnдд╖члHдндA┴╩в╧,0.036,SEHK,HKD,2000
18597,CSCSA50@EC1606A,лnдд╖члHд╗д╗┴╩в╧,0.05,SEHK,HKD,2000
18599,CSTENCT@EP1608A,─╦░T╖члHд╗дKкfв╧,0.11,SEHK,HKD,10000
18600,CSTENCT@EP1510A,─╦░T╖члHдндQкfв╧,0.055,SEHK,HKD,10000
18607,SGFTA50@EC1512A,в╧ддкk┐│дндA┴╩в╧,0.022,SEHK,HKD,1000
18610,MBAIRCN@EC1712A,░ъпш│┴╗╚дCдA┴╩в╧,0.223,SEHK,HKD,20000
18611,MB-CRCC@EC1712A,┼Kл╪│┴╗╚дCдA┴╩в╧,0.54,SEHK,HKD,5000
18614,UB-WYNN@EC1509A,е├зQ╖ч╗╚дндE┴╩в╧,0.01,SEHK,HKD,4000
18615,UB-SJM @EC1611A,┐D│╒╖ч╗╚д╗е╥┴╩в╧,0.037,SEHK,HKD,10000
18626,JPCCCCL@EC1608A,ддец╝п│qд╗дK┴╩в╧,0.147,SEHK,HKD,10000
18631,BICSA50@EC1512B,лnдддд╗╚дндA┴╩в╨,0.039,SEHK,HKD,2000
18632,BICSA50@EC1611A,лnдддд╗╚д╗е╥┴╩в╧,0.035,SEHK,HKD,2000
18633,BIFTA50@EC1611A,в╧дддд╗╚д╗е╥┴╩в╧,0.04,SEHK,HKD,1000
18634,BIFTA50@EC1511A,в╧дддд╗╚дне╥┴╩в╧,0.022,SEHK,HKD,1000
18636,BIAMCS3@EC1508A,оLдTдд╗╚дндK┴╩в╧,0.01,SEHK,HKD,2000
18637,HSFTA50@EC1511B,в╧дд╢╫┬╫дне╥┴╩в╨,0.022,SEHK,HKD,1000
18638,HSFTA50@EC1606A,в╧дд╢╫┬╫д╗д╗┴╩в╧,0.04,SEHK,HKD,1000
18639,HSCSA50@EC1512D,лnдд╢╫┬╫дндA┴╩в╥,0.053,SEHK,HKD,2000
18640,HSCSA50@EC1512E,лnдд╢╫┬╫дндA┴╩в╙,0.034,SEHK,HKD,2000
18641,HSCSA50@EC1603B,лnдд╢╫┬╫д╗дT┴╩в╨,0.05,SEHK,HKD,2000
18645,SGFTA50@EC1608B,в╧ддкk┐│д╗дK┴╩в╨,0.015,SEHK,HKD,1000
18646,SCFTA50@EC1511A,в╧дд┤эе┤дне╥┴╩в╧,0.021,SEHK,HKD,1000
18648,CS-AIA @EC1511A,д═и╣╖члHдне╥┴╩в╧,0.068,SEHK,HKD,2000
18649,CSCNOOC@EP1610B,о№кo╖члHд╗дQкfв╨,0.226,SEHK,HKD,10000
18650,CSLENOV@EC1607A,┴p╖Q╖члHд╗дC┴╩в╧,0.025,SEHK,HKD,20000
18651,SCFTA50@EC1609A,в╧дд┤эе┤д╗дE┴╩в╧,0.023,SEHK,HKD,1000
18653,SCFTA50@EC1603A,в╧дд┤эе┤д╗дT┴╩в╧,0.016,SEHK,HKD,1000
18655,MBGEELY@EC1510A,жNзQ│┴╗╚дндQ┴╩в╧,0.093,SEHK,HKD,5000
18656,MBCSA50@EC1701A,лnдд│┴╗╚дCд@┴╩в╧,0.092,SEHK,HKD,2000
18657,MBFTA50@EC1701A,в╧дд│┴╗╚дCд@┴╩в╧,0.048,SEHK,HKD,1000
18659,SGCSA50@EC1608B,лnддкk┐│д╗дK┴╩в╨,0.066,SEHK,HKD,200
18660,SG-PICC@EC1605A,дд└Iкk┐│д╗дн┴╩в╧,0.138,SEHK,HKD,20000
18662,SCCRAIL@EC1510A,дд┼K┤эе┤дндQ┴╩в╧,0.062,SEHK,HKD,1000
18663,SCCCCCL@EC1609A,ддец┤эе┤д╗дE┴╩в╧,0.165,SEHK,HKD,10000
18665,SG-SJM @EC1611A,┐D│╒кk┐│д╗е╥┴╩в╧,0.029,SEHK,HKD,10000
18669,JP-CRCC@EC1605A,┼Kл╪╝п│qд╗дн┴╩в╧,0.18,SEHK,HKD,5000
18670,JPFTA50@EC1607A,в╧дд╝п│qд╗дC┴╩в╧,0.046,SEHK,HKD,1000
18671,JPCSA50@EC1605A,лnдд╝п│qд╗дн┴╩в╧,0.033,SEHK,HKD,2000
18674,BI-HSI @EP1508A,∙┌л№дд╗╚дндKкfв╧,0.128,SEHK,HKD,10000
18678,SC-CRCC@EC1508A,┼Kл╪┤эе┤дндK┴╩в╧,0.01,SEHK,HKD,500
18679,SCCSA50@EC1603A,лnдд┤эе┤д╗дT┴╩в╧,0.047,SEHK,HKD,2000
18680,SCCSA50@EC1607A,лnдд┤эе┤д╗дC┴╩в╧,0.082,SEHK,HKD,2000
18681,CSFTA50@EC1603A,в╧дд╖члHд╗дT┴╩в╧,0.021,SEHK,HKD,1000
18682,CSFTA50@EC1607A,в╧дд╖члHд╗дC┴╩в╧,0.03,SEHK,HKD,1000
18683,CSCSA50@EC1603A,лnдд╖члHд╗дT┴╩в╧,0.037,SEHK,HKD,2000
18685,CSCSA50@EC1604A,лnдд╖члHд╗е|┴╩в╧,0.029,SEHK,HKD,2000
18687,CSCSA50@EC1607A,лnдд╖члHд╗дC┴╩в╧,0.037,SEHK,HKD,2000
18691,HSHSCEI@EC1509B,дде°╢╫┬╫дндE┴╩в╨,0.01,SEHK,HKD,10000
18693,SGCSA50@EP1512A,лnддкk┐│дндAкfв╧,0.25,SEHK,HKD,2000
18694,SGCSA50@EP1701B,лnддкk┐│дCд@кfв╨,0.355,SEHK,HKD,2000
18695,SG-ZTE @EC1512A,дд┐│кk┐│дндA┴╩в╧,0.046,SEHK,HKD,2000
18698,MB-BYD @EC1510A,дён}│┴╗╚дндQ┴╩в╧,0.16,SEHK,HKD,5000
18700,HS-CRCC@EC1512A,┼Kл╪╢╫┬╫дндA┴╩в╧,0.104,SEHK,HKD,5000
18701,HSGEELY@EC1509A,жNзQ╢╫┬╫дндE┴╩в╧,0.156,SEHK,HKD,5000
18702,HS-SJM @EC1609A,┐D│╒╢╫┬╫д╗дE┴╩в╧,0.022,SEHK,HKD,10000
18704,CSCSA50@EP1511B,лnдд╖члHдне╥кfв╨,0.26,SEHK,HKD,2000
18705,CSCSA50@EP1605A,лnдд╖члHд╗днкfв╧,0.3,SEHK,HKD,2000
18706,CSFTA50@EP1612D,в╧дд╖члHд╗дAкfв╥,0.395,SEHK,HKD,1000
18707,CSFTA50@EP1603B,в╧дд╖члHд╗дTкfв╨,0.295,SEHK,HKD,1000
18708,SCGEELY@EC1509A,жNзQ┤эе┤дндE┴╩в╧,0.09,SEHK,HKD,5000
18709,SC-BYD @EC1601A,дён}┤эе┤д╗д@┴╩в╧,0.181,SEHK,HKD,5000
18711,MBAVICN@EC1510A,ддмь│┴╗╚дндQ┴╩в╧,0.375,SEHK,HKD,1000
18713,JPCLIFE@EC1512C,дд╣╪╝п│qдндA┴╩в╤,0.03,SEHK,HKD,10000
18717,BP-POLY@EC1604A,лOзQкkд┌д╗е|┴╩в╧,0.052,SEHK,HKD,1000
18718,BPYUXIU@EC1604A,╢Vиqкkд┌д╗е|┴╩в╧,0.039,SEHK,HKD,2000
18720,BP-SFCE@EC1512A,╢╢пркkд┌дндA┴╩в╧,0.012,SEHK,HKD,20000
18721,BPPICCG@EC1511A,дHлOкkд┌дне╥┴╩в╧,0.212,SEHK,HKD,1000
18726,CS-SHKP@EP1708A,╖sжa╖члHдCдKкfв╧,0.31,SEHK,HKD,10000
18727,SC-CKH @EC1607A,к°йM┤эе┤д╗дC┴╩в╧,1.01,SEHK,HKD,5000
18729,UBCSA50@EC1701A,лnдд╖ч╗╚дCд@┴╩в╧,0.051,SEHK,HKD,2000
18730,UBFTA50@EC1704A,в╧дд╖ч╗╚дCе|┴╩в╧,0.049,SEHK,HKD,1000
18731,UB-CMB @EC1602A,й█жц╖ч╗╚д╗дG┴╩в╧,0.083,SEHK,HKD,5000
18732,UB-BOCL@EC1509A,дджц╖ч╗╚дндE┴╩в╧,0.01,SEHK,HKD,1000
18733,UB-ICBC@EC1509A,дuжц╖ч╗╚дндE┴╩в╧,0.01,SEHK,HKD,1000
18738,CS-ZTE @EC1512A,дд┐│╖члHдндA┴╩в╧,0.083,SEHK,HKD,2000
18740,CS-AGBK@EC1511A,╣Aжц╖члHдне╥┴╩в╧,0.024,SEHK,HKD,1000
18741,CSBOCHK@EC1510A,дд╗╚╖члHдндQ┴╩в╧,0.101,SEHK,HKD,5000
18745,CSFTA50@EC1608C,в╧дд╖члHд╗дK┴╩в╤,0.028,SEHK,HKD,1000
18749,CSCSA50@EP1612A,лnдд╖члHд╗дAкfв╧,0.365,SEHK,HKD,2000
18752,EAKSOFT@EC1602A,кў│nкFи╚д╗дG┴╩в╧,0.146,SEHK,HKD,10000
18753,EACNOOC@EC1601A,о№кoкFи╚д╗д@┴╩в╧,0.032,SEHK,HKD,10000
18754,EACCCCL@EC1512A,ддецкFи╚дндA┴╩в╧,0.082,SEHK,HKD,10000
18755,EA-CMB @EC1604A,й█жцкFи╚д╗е|┴╩в╧,0.13,SEHK,HKD,5000
18756,EA-CMB @EP1603A,й█жцкFи╚д╗дTкfв╧,0.169,SEHK,HKD,5000
18757,JPCITBK@EC1510A,лHжц╝п│qдндQ┴╩в╧,0.014,SEHK,HKD,1000
18764,HS-L&F @EC1509A,зQ┬╫╢╫┬╫дндE┴╩в╧,0.01,SEHK,HKD,2000
18768,HSCSA50@EP1511B,лnдд╢╫┬╫дне╥кfв╨,0.26,SEHK,HKD,2000
18769,HS-ICBC@EC1508B,дuжц╢╫┬╫дндK┴╩в╨,0.011,SEHK,HKD,1000
18770,HS-CMB @EC1512A,й█жц╢╫┬╫дндA┴╩в╧,0.106,SEHK,HKD,5000
18771,HS-GCL @EC1509A,лOиє╢╫┬╫дндE┴╩в╧,0.012,SEHK,HKD,1000
18773,HS-GWMC@EC1509A,к°иT╢╫┬╫дндE┴╩в╧,0.01,SEHK,HKD,5000
18778,DCCLIFE@EP1509A,дд╣╪дjйMдндEкfв╧,0.146,SEHK,HKD,10000
18780,DCCLIFE@EC1509B,дд╣╪дjйMдндE┴╩в╨,0.01,SEHK,HKD,10000
18782,DCPINAN@EC1509A,енжwдjйMдндE┴╩в╧,0.02,SEHK,HKD,5000
18784,DC-AGBK@EP1509A,╣AжцдjйMдндEкfв╧,0.157,SEHK,HKD,1000
18788,DC-BOCL@EC1509B,дджцдjйMдндE┴╩в╨,0.01,SEHK,HKD,1000
18792,DC-CCB @EC1509A,л╪жцдjйMдндE┴╩в╧,0.01,SEHK,HKD,1000
18793,DC-ICBC@EP1509A,дuжцдjйMдндEкfв╧,0.153,SEHK,HKD,1000
18802,CS-HSI @EC1512A,∙┌л№╖члHдндA┴╩в╧,0.021,SEHK,HKD,10000
18805,MBJNCEC@EC1511A,и╩пр│┴╗╚дне╥┴╩в╧,0.052,SEHK,HKD,2000
18810,MBCNOOC@EC1707A,о№кo│┴╗╚дCдC┴╩в╧,0.073,SEHK,HKD,10000
18811,CSCLIFE@EC1511A,дд╣╪╖члHдне╥┴╩в╧,0.023,SEHK,HKD,1000
18812,CSCLIFE@EP1508A,дд╣╪╖члHдндKкfв╧,0.143,SEHK,HKD,1000
18813,SGCLIFE@EC1606B,дд╣╪кk┐│д╗д╗┴╩в╨,0.083,SEHK,HKD,10000
18818,UBCLIFE@EC1509C,дд╣╪╖ч╗╚дндE┴╩в╤,0.01,SEHK,HKD,10000
18819,UBHSCEI@EC1509B,дде°╖ч╗╚дндE┴╩в╨,0.012,SEHK,HKD,10000
18821,JP-CMBC@EC1510A,е┴жц╝п│qдндQ┴╩в╧,0.02,SEHK,HKD,5000
18826,GSFOSUN@EC1612A,┤_мP░к▓▒д╗дA┴╩в╧,0.355,SEHK,HKD,5000
18827,GSCCCCL@EC1512A,ддец░к▓▒дндA┴╩в╧,0.06,SEHK,HKD,10000
18829,GS-CMB @EC1601A,й█жц░к▓▒д╗д@┴╩в╧,0.095,SEHK,HKD,5000
18830,GS-CRCC@EC1606A,┼Kл╪░к▓▒д╗д╗┴╩в╧,0.203,SEHK,HKD,5000
18833,SGFTA50@EP1604B,в╧ддкk┐│д╗е|кfв╨,0.285,SEHK,HKD,1000
18834,JPCCCCL@EC1512A,ддец╝п│qдндA┴╩в╧,0.089,SEHK,HKD,10000
18835,JPHSCEI@EC1509A,дде°╝п│qдндE┴╩в╧,0.01,SEHK,HKD,10000
18836,JP-ICBC@EC1509A,дuжц╝п│qдндE┴╩в╧,0.013,SEHK,HKD,1000
18843,SCCSA50@EP1512B,лnдд┤эе┤дндAкfв╨,0.3,SEHK,HKD,2000
18845,MB-NCI @EC1510A,╖sлO│┴╗╚дндQ┴╩в╧,0.045,SEHK,HKD,1000
18846,MBPICCG@EC1510A,дHлO│┴╗╚дндQ┴╩в╧,0.04,SEHK,HKD,1000
18847,MB-CPIC@EC1509A,мvлO│┴╗╚дндE┴╩в╧,0.01,SEHK,HKD,2000
18849,MBPINAN@EC1510A,енжw│┴╗╚дндQ┴╩в╧,0.042,SEHK,HKD,5000
18850,MBCLIFE@EC1510B,дд╣╪│┴╗╚дндQ┴╩в╨,0.013,SEHK,HKD,10000
18853,JP-CMB @EC1512A,й█жц╝п│qдндA┴╩в╧,0.039,SEHK,HKD,5000
18858,JPCLIFE@EC1510C,дд╣╪╝п│qдндQ┴╩в╤,0.01,SEHK,HKD,1000
18861,JPCSA50@EP1512B,лnдд╝п│qдндAкfв╨,0.26,SEHK,HKD,2000
18865,SCCLIFE@EC1508B,дд╣╪┤эе┤дндK┴╩в╨,0.01,SEHK,HKD,10000
18866,SGCCCCL@EC1606A,ддецкk┐│д╗д╗┴╩в╧,0.114,SEHK,HKD,10000
18867,SGCSA50@EC1611A,лnддкk┐│д╗е╥┴╩в╧,0.061,SEHK,HKD,2000
18868,SGFTA50@EC1612A,в╧ддкk┐│д╗дA┴╩в╧,0.057,SEHK,HKD,1000
18869,SGBOCOM@EC1509A,ец╗╚кk┐│дндE┴╩в╧,0.015,SEHK,HKD,1000
18870,SGCLIFE@EP1510D,дд╣╪кk┐│дндQкfв╥,0.234,SEHK,HKD,10000
18871,SG-CMBC@EC1712A,е┴жцкk┐│дCдA┴╩в╧,0.1,SEHK,HKD,5000
18879,SCHSCEI@EC1512A,дде°┤эе┤дндA┴╩в╧,0.01,SEHK,HKD,10000
18881,CSTENCT@EC1512D,─╦░T╖члHдндA┴╩в╥,0.248,SEHK,HKD,10000
18885,CS-CMBC@EC1607A,е┴жц╖члHд╗дC┴╩в╧,0.058,SEHK,HKD,5000
18886,CSCCCCL@EC1603A,ддец╖члHд╗дT┴╩в╧,0.1,SEHK,HKD,10000
18889,CSCSA50@EC1604B,лnдд╖члHд╗е|┴╩в╨,0.016,SEHK,HKD,2000
18890,CSFTA50@EC1512B,в╧дд╖члHдндA┴╩в╨,0.012,SEHK,HKD,1000
18891,CSFTA50@EC1606A,в╧дд╖члHд╗д╗┴╩в╧,0.016,SEHK,HKD,1000
18892,GSFTA50@EC1610A,в╧дд░к▓▒д╗дQ┴╩в╧,0.049,SEHK,HKD,1000
18893,GSCSA50@EC1607A,лnдд░к▓▒д╗дC┴╩в╧,0.033,SEHK,HKD,2000
18894,GSCLIFE@EC1509B,дд╣╪░к▓▒дндE┴╩в╨,0.016,SEHK,HKD,10000
18896,GS-AGBK@EC1512B,╣Aжц░к▓▒дндA┴╩в╨,0.02,SEHK,HKD,1000
18897,GS-CTIH@EC1509B,д╙лO░к▓▒дндE┴╩в╨,0.054,SEHK,HKD,2000
18898,HSCSA50@EC1603C,лnдд╢╫┬╫д╗дT┴╩в╤,0.035,SEHK,HKD,2000
18899,HSCSA50@EC1610A,лnдд╢╫┬╫д╗дQ┴╩в╧,0.057,SEHK,HKD,2000
18900,HSFTA50@EC1605A,в╧дд╢╫┬╫д╗дн┴╩в╧,0.027,SEHK,HKD,1000
18903,CS-CMB @EC1512A,й█жц╖члHдндA┴╩в╧,0.042,SEHK,HKD,5000
18904,SG-CRCC@EC1601A,┼Kл╪кk┐│д╗д@┴╩в╧,0.09,SEHK,HKD,5000
18905,SGCRAIL@EC1711A,дд┼Kкk┐│дCе╥┴╩в╧,0.224,SEHK,HKD,10000
18909,DCCLIFE@EC1509C,дд╣╪дjйMдндE┴╩в╤,0.01,SEHK,HKD,1000
18910,SC-NWD @EC1510A,╖s╡o┤эе┤дндQ┴╩в╧,0.011,SEHK,HKD,1000
18914,SG-ZTE @EC1510A,дд┐│кk┐│дндQ┴╩в╧,0.111,SEHK,HKD,2000
18916,SC-ICBC@EC1509C,дuжц┤эе┤дндE┴╩в╤,0.01,SEHK,HKD,1000
18917,SGALUCO@EC1509A,дд╛Tкk┐│дндE┴╩в╧,0.01,SEHK,HKD,2000
18921,SG-CMB @EC1511A,й█жцкk┐│дне╥┴╩в╧,0.056,SEHK,HKD,5000
18922,SG-CRL @EC1601A,╡╪жaкk┐│д╗д@┴╩в╧,0.099,SEHK,HKD,20000
18923,SGCSHEN@EC1510A,пл╡╪кk┐│дндQ┴╩в╧,0.01,SEHK,HKD,5000
18924,SGVANKE@EC1509A,╕Uмькk┐│дндE┴╩в╧,0.019,SEHK,HKD,1000
18925,SG-YZCM@EC1509A,л^╖╤кk┐│дндE┴╩в╧,0.01,SEHK,HKD,2000
18928,MB-GCL @EC1509A,лOиє│┴╗╚дндE┴╩в╧,0.01,SEHK,HKD,1000
18929,GS-HTSE@EC1512B,о№│q░к▓▒дндA┴╩в╨,0.026,SEHK,HKD,4000
18930,GSCITSE@EC1512A,дд╡¤░к▓▒дндA┴╩в╧,0.018,SEHK,HKD,5000
18931,GS-BOCL@EC1508A,дджц░к▓▒дндK┴╩в╧,0.018,SEHK,HKD,1000
18933,GS-ACMT@EC1509A,о№┴│░к▓▒дндE┴╩в╧,0.01,SEHK,HKD,5000
18934,MB-CSRT@EC1712A,ошио│┴╗╚дCдA┴╩в╧,0.29,SEHK,HKD,50000
18935,JP-CCB @EC1510A,л╪жц╝п│qдндQ┴╩в╧,0.01,SEHK,HKD,1000
18938,JP-BOCL@EC1509A,дджц╝п│qдндE┴╩в╧,0.01,SEHK,HKD,1000
18939,JPFTA50@EP1512B,в╧дд╝п│qдндAкfв╨,0.4,SEHK,HKD,1000
18940,SC-CGS @EC1512A,╗╚╡¤┤эе┤дндA┴╩в╧,0.025,SEHK,HKD,5000
18941,SC-CCB @EC1509B,л╪жц┤эе┤дндE┴╩в╨,0.01,SEHK,HKD,1000
18942,UBFTA50@EC1702A,в╧дд╖ч╗╚дCдG┴╩в╧,0.04,SEHK,HKD,1000
18943,UBCSA50@EC1605B,лnдд╖ч╗╚д╗дн┴╩в╨,0.019,SEHK,HKD,2000
18946,UBVANKE@EC1511A,╕Uмь╖ч╗╚дне╥┴╩в╧,0.01,SEHK,HKD,1000
18948,SCCSA50@EC1603B,лnдд┤эе┤д╗дT┴╩в╨,0.018,SEHK,HKD,2000
18949,SCCSA50@EC1510A,лnдд┤эе┤дндQ┴╩в╧,0.022,SEHK,HKD,200
18952,DCCSA50@EC1509A,лnдддjйMдндE┴╩в╧,0.01,SEHK,HKD,2000
18953,DCFTA50@EC1509A,в╧дддjйMдндE┴╩в╧,0.01,SEHK,HKD,1000
18954,GS-COVS@EC1509A,ддо№░к▓▒дндE┴╩в╧,0.013,SEHK,HKD,20000
18955,GS-POLY@EC1510A,лOзQ░к▓▒дндQ┴╩в╧,0.016,SEHK,HKD,1000
18956,GSSHMAO@EC1510A,е@нZ░к▓▒дндQ┴╩в╧,0.02,SEHK,HKD,5000
18957,GSCLIFE@EC1508A,дд╣╪░к▓▒дндK┴╩в╧,0.01,SEHK,HKD,10000
18962,JPBOCOM@EC1510A,ец╗╚╝п│qдндQ┴╩в╧,0.01,SEHK,HKD,1000
18963,JPCSA50@EC1509A,лnдд╝п│qдндE┴╩в╧,0.01,SEHK,HKD,200
18964,JPFTA50@EC1509A,в╧дд╝п│qдндE┴╩в╧,0.01,SEHK,HKD,100
18969,JP-CSRT@EC1612A,ошио╝п│qд╗дA┴╩в╧,0.148,SEHK,HKD,50000
18970,JPCCCCL@EC1610A,ддец╝п│qд╗дQ┴╩в╧,0.145,SEHK,HKD,10000
18973,JPPINAN@EC1510A,енжw╝п│qдндQ┴╩в╧,0.024,SEHK,HKD,5000
18974,JP-PICC@EC1608A,дд└I╝п│qд╗дK┴╩в╧,0.138,SEHK,HKD,20000
18975,GSCSA50@EC1606A,лnдд░к▓▒д╗д╗┴╩в╧,0.03,SEHK,HKD,2000
18976,GSFTA50@EC1608A,в╧дд░к▓▒д╗дK┴╩в╧,0.03,SEHK,HKD,1000
18977,BI-CMB @EC1512A,й█жцдд╗╚дндA┴╩в╧,0.032,SEHK,HKD,5000
18979,BI-CMBC@EC1607A,е┴жцдд╗╚д╗дC┴╩в╧,0.046,SEHK,HKD,5000
18980,BI-AGBK@EC1511A,╣Aжцдд╗╚дне╥┴╩в╧,0.02,SEHK,HKD,1000
18981,BIVANKE@EC1511A,╕Uмьдд╗╚дне╥┴╩в╧,0.061,SEHK,HKD,1000
18982,BI-COVS@EC1510A,ддо№дд╗╚дндQ┴╩в╧,0.021,SEHK,HKD,20000
18983,MBFTA50@EC1607A,в╧дд│┴╗╚д╗дC┴╩в╧,0.021,SEHK,HKD,1000
